beta,energy,magnet
0.26327,-0.45312,-0.01562
0.26327,-1.09375,-0.56250
0.26327,-0.84375,0.32812
0.27347,-0.73438,-0.32812
0.27347,-0.57812,0.34375
0.27347,-0.81250,0.42188
0.27347,-0.96875,0.50000
0.27347,-1.00000,-0.54688
0.27347,-1.01562,0.59375
0.27347,-0.90625,-0.42188
0.27347,-0.73438,0.35938
0.27347,-0.67188,-0.31250
0.27347,-0.64062,-0.29688
0.27347,-0.75000,-0.40625
0.27347,-1.01562,0.43750
0.27347,-0.92188,-0.48438
0.27347,-0.85938,-0.35938
0.27347,-1.04688,0.56250
0.27347,-0.70312,-0.37500
0.27347,-0.59375,-0.35938
0.27347,-0.43750,-0.10938
0.27347,-0.71875,-0.37500
0.27347,-0.35938,-0.01562
0.27347,-0.96875,-0.46875
0.27347,-0.48438,0.18750
0.27347,-0.93750,0.54688
0.27347,-1.28125,0.60938
0.27347,-0.76562,0.28125
0.27347,-0.92188,-0.34375
0.27347,-0.98438,0.51562
0.27347,-1.12500,0.60938
0.27347,-1.31250,-0.67188
0.27347,-0.85938,0.53125
0.27347,-0.76562,-0.43750
0.27347,-0.78125,-0.40625
0.27347,-0.85938,-0.42188
0.27347,-0.68750,0.42188
0.27347,-0.64062,-0.31250
0.27347,-0.82812,0.45312
0.27347,-0.81250,-0.39062
0.27347,-1.06250,-0.59375
0.27347,-1.12500,0.59375
0.27347,-0.92188,0.46875
0.27347,-1.07812,0.51562
0.27347,-0.76562,-0.37500
0.27347,-0.85938,-0.48438
0.27347,-0.42188,0.23438
0.27347,-0.40625,0.03125
0.27347,-1.03125,-0.50000
0.27347,-0.56250,0.21875
0.27347,-0.89062,0.39062
0.27347,-1.07812,0.56250
0.27347,-0.71875,0.25000
0.27347,-0.82812,0.40625
0.27347,-0.90625,0.46875
0.27347,-0.62500,0.28125
0.27347,-0.73438,-0.35938
0.27347,-1.17188,0.62500
0.27347,-0.65625,0.34375
0.27347,-0.48438,0.06250
0.27347,-1.03125,-0.51562
0.27347,-0.90625,-0.48438
0.27347,-0.53125,-0.26562
0.27347,-1.17188,0.67188
0.27347,-0.68750,0.37500
0.27347,-1.03125,0.53125
0.27347,-0.73438,0.39062
0.27347,-0.75000,-0.32812
0.27347,-1.01562,-0.56250
0.27347,-1.18750,0.60938
0.27347,-0.92188,0.53125
0.27347,-1.04688,-0.51562
0.27347,-0.51562,-0.25000
0.27347,-0.53125,-0.23438
0.27347,-1.28125,0.67188
0.27347,-1.14062,0.54688
0.27347,-0.70312,0.42188
0.27347,-0.87500,-0.48438
0.27347,-0.73438,-0.31250
0.27347,-0.87500,0.46875
0.27347,-1.07812,-0.59375
0.27347,-0.93750,-0.45312
0.27347,-1.15625,0.59375
0.27347,-1.25000,-0.68750
0.27347,-0.79688,0.39062
0.27347,-1.20312,0.62500
0.27347,-0.95312,0.42188
0.27347,-0.82812,0.48438
0.27347,-0.76562,0.43750
0.27347,-0.53125,-0.21875
0.27347,-0.73438,-0.35938
0.27347,-0.79688,-0.40625
0.27347,-0.53125,0.14062
0.27347,-0.82812,0.46875
0.27347,-1.29688,0.68750
0.27347,-0.71875,0.25000
0.27347,-0.85938,0.31250
0.27347,-0.89062,-0.46875
0.27347,-0.95312,0.50000
0.27347,-0.57812,0.21875
0.27347,-0.95312,0.42188
0.27347,-0.45312,-0.28125
0.28367,-0.67188,-0.31250
0.27347,-0.82812,-0.40625
0.28367,-0.76562,-0.46875
0.28367,-1.00000,-0.53125
0.28367,-0.92188,-0.50000
0.28367,-1.09375,0.56250
0.28367,-0.98438,-0.54688
0.28367,-0.71875,0.35938
0.28367,-0.71875,0.39062
0.28367,-0.84375,0.42188
0.28367,-1.10938,0.59375
0.28367,-0.98438,0.50000
0.28367,-0.57812,0.18750
0.28367,-0.71875,-0.45312
0.28367,-0.96875,-0.46875
0.28367,-0.57812,0.29688
0.28367,-0.95312,0.40625
0.28367,-0.96875,0.50000
0.28367,-0.73438,-0.37500
0.28367,-1.15625,-0.60938
0.28367,-0.64062,0.20312
0.28367,-0.54688,0.29688
0.28367,-0.93750,-0.46875
0.28367,-0.92188,-0.45312
0.28367,-0.96875,0.57812
0.28367,-0.78125,-0.37500
0.28367,-0.85938,0.46875
0.28367,-0.85938,0.46875
0.28367,-1.15625,0.57812
0.28367,-0.56250,0.12500
0.28367,-1.14062,0.59375
0.28367,-0.67188,-0.43750
0.28367,-0.40625,0.17188
0.28367,-0.78125,0.42188
0.28367,-1.12500,-0.64062
0.28367,-1.09375,0.54688
0.28367,-1.00000,0.45312
0.28367,-1.00000,0.53125
0.28367,-1.03125,0.64062
0.28367,-0.85938,0.48438
0.28367,-0.59375,-0.34375
0.28367,-0.79688,-0.43750
0.28367,-1.21875,-0.60938
0.28367,-0.84375,-0.39062
0.28367,-0.81250,0.40625
0.28367,-0.79688,0.39062
0.28367,-0.78125,0.40625
0.28367,-0.57812,0.12500
0.28367,-1.12500,-0.54688
0.28367,-1.04688,0.56250
0.28367,-0.75000,-0.34375
0.28367,-1.09375,0.59375
0.28367,-0.90625,0.53125
0.28367,-0.60938,0.09375
0.28367,-1.00000,-0.56250
0.28367,-1.25000,-0.65625
0.28367,-1.15625,0.62500
0.28367,-0.85938,0.40625
0.28367,-0.96875,0.42188
0.28367,-0.90625,-0.50000
0.28367,-0.68750,-0.40625
0.28367,-1.34375,0.67188
0.28367,-1.06250,-0.56250
0.28367,-0.81250,-0.39062
0.28367,-0.73438,-0.39062
0.28367,-1.18750,0.68750
0.28367,-0.67188,-0.29688
0.28367,-1.32812,-0.71875
0.28367,-1.26562,-0.64062
0.28367,-0.96875,0.48438
0.28367,-0.76562,-0.35938
0.28367,-1.26562,0.60938
0.28367,-1.15625,0.57812
0.28367,-0.79688,-0.40625
0.28367,-0.96875,0.48438
0.28367,-1.12500,0.64062
0.28367,-0.93750,0.43750
0.28367,-0.98438,0.48438
0.28367,-1.09375,-0.59375
0.28367,-0.95312,-0.51562
0.28367,-1.04688,-0.59375
0.28367,-0.92188,0.37500
0.28367,-0.60938,0.26562
0.28367,-0.89062,-0.45312
0.28367,-1.06250,-0.48438
0.28367,-0.90625,-0.50000
0.28367,-0.82812,0.40625
0.28367,-0.71875,0.32812
0.28367,-1.06250,0.59375
0.28367,-0.92188,-0.42188
0.28367,-0.62500,0.35938
0.28367,-0.84375,-0.43750
0.28367,-0.90625,-0.46875
0.28367,-0.81250,0.32812
0.28367,-0.92188,-0.45312
0.28367,-1.34375,-0.68750
0.28367,-1.00000,-0.42188
0.28367,-1.04688,-0.60938
0.28367,-1.20312,0.59375
0.28367,-1.01562,-0.51562
0.28367,-0.70312,0.28125
0.29388,-0.93750,-0.48438
0.29388,-0.87500,-0.39062
0.29388,-1.26562,0.59375
0.29388,-0.90625,-0.43750
0.29388,-0.89062,0.57812
0.29388,-1.06250,-0.51562
0.29388,-0.64062,0.48438
0.29388,-1.06250,-0.54688
0.29388,-0.96875,0.50000
0.29388,-0.87500,0.45312
0.29388,-1.03125,0.56250
0.29388,-1.01562,0.51562
0.29388,-1.25000,-0.68750
0.29388,-0.78125,0.34375
0.29388,-1.20312,0.64062
0.29388,-0.89062,0.43750
0.29388,-0.70312,-0.29688
0.29388,-0.89062,-0.46875
0.29388,-0.82812,0.32812
0.29388,-1.20312,-0.64062
0.29388,-1.00000,-0.50000
0.29388,-0.76562,-0.46875
0.29388,-0.87500,-0.40625
0.29388,-1.03125,0.53125
0.29388,-0.82812,-0.37500
0.29388,-0.82812,0.37500
0.29388,-1.04688,-0.56250
0.29388,-0.79688,0.43750
0.29388,-1.21875,-0.67188
0.29388,-1.07812,0.51562
0.29388,-1.00000,0.50000
0.29388,-1.06250,-0.54688
0.29388,-0.87500,0.51562
0.29388,-0.95312,0.46875
0.29388,-1.23438,-0.60938
0.29388,-0.78125,-0.45312
0.29388,-0.81250,-0.42188
0.29388,-0.89062,-0.51562
0.29388,-0.54688,0.00000
0.29388,-1.09375,0.51562
0.29388,-1.14062,-0.62500
0.29388,-0.62500,0.48438
0.29388,-0.81250,-0.40625
0.29388,-0.68750,-0.43750
0.29388,-1.48438,-0.78125
0.29388,-0.93750,0.50000
0.29388,-0.78125,-0.40625
0.29388,-0.81250,-0.42188
0.29388,-0.75000,-0.42188
0.29388,-1.17188,0.64062
0.29388,-0.85938,-0.46875
0.29388,-1.07812,0.57812
0.29388,-0.96875,-0.51562
0.29388,-1.29688,-0.68750
0.29388,-1.06250,-0.46875
0.29388,-0.65625,0.29688
0.29388,-0.87500,-0.48438
0.29388,-1.04688,0.48438
0.29388,-1.14062,-0.53125
0.29388,-0.87500,0.40625
0.29388,-0.95312,-0.43750
0.29388,-1.37500,0.70312
0.29388,-0.67188,-0.37500
0.29388,-0.89062,-0.40625
0.29388,-1.00000,0.50000
0.29388,-0.98438,0.48438
0.29388,-0.68750,0.35938
0.29388,-1.04688,0.54688
0.29388,-0.73438,0.25000
0.29388,-0.92188,0.46875
0.29388,-1.25000,0.67188
0.29388,-0.95312,-0.54688
0.29388,-0.87500,-0.48438
0.29388,-1.23438,-0.62500
0.29388,-0.95312,-0.29688
0.29388,-1.09375,0.57812
0.29388,-1.29688,0.73438
0.29388,-1.29688,-0.64062
0.29388,-0.92188,0.48438
0.29388,-0.87500,0.45312
0.29388,-1.00000,-0.53125
0.29388,-1.20312,0.62500
0.29388,-1.15625,0.64062
0.29388,-0.82812,-0.39062
0.29388,-0.93750,0.54688
0.29388,-1.01562,-0.53125
0.29388,-0.87500,-0.43750
0.29388,-0.93750,-0.45312
0.29388,-1.01562,-0.56250
0.29388,-0.93750,0.48438
0.29388,-1.06250,-0.51562
0.29388,-0.81250,-0.42188
0.29388,-0.89062,0.45312
0.29388,-1.09375,0.59375
0.29388,-0.89062,0.48438
0.29388,-1.01562,0.48438
0.29388,-0.71875,0.23438
0.29388,-1.14062,-0.60938
0.29388,-0.78125,0.39062
0.29388,-1.20312,-0.60938
0.30408,-1.10938,-0.60938
0.30408,-1.03125,-0.54688
0.30408,-1.00000,-0.54688
0.30408,-1.12500,-0.54688
0.30408,-0.90625,0.39062
0.30408,-1.18750,0.68750
0.30408,-0.75000,0.31250
0.30408,-0.71875,-0.31250
0.30408,-1.25000,0.65625
0.30408,-1.00000,-0.46875
0.30408,-1.32812,-0.65625
0.30408,-0.71875,0.42188
0.30408,-0.87500,0.42188
0.30408,-1.34375,-0.68750
0.30408,-1.00000,0.48438
0.30408,-0.95312,-0.50000
0.30408,-1.14062,0.56250
0.30408,-1.15625,-0.51562
0.30408,-1.37500,0.67188
0.30408,-1.18750,0.60938
0.30408,-0.85938,0.42188
0.30408,-1.04688,-0.56250
0.30408,-1.06250,-0.60938
0.30408,-1.23438,0.65625
0.30408,-0.42188,0.17188
0.30408,-0.90625,-0.43750
0.30408,-0.96875,-0.43750
0.30408,-1.00000,-0.56250
0.30408,-1.09375,-0.62500
0.30408,-0.76562,-0.40625
0.30408,-0.75000,-0.31250
0.30408,-0.87500,-0.40625
0.30408,-0.98438,0.51562
0.30408,-1.32812,0.67188
0.30408,-1.06250,0.51562
0.30408,-1.04688,-0.56250
0.30408,-0.79688,-0.42188
0.30408,-0.48438,0.32812
0.30408,-1.01562,0.57812
0.30408,-0.35938,-0.26562
0.30408,-1.37500,-0.68750
0.30408,-0.50000,0.32812
0.30408,-0.98438,0.45312
0.30408,-1.04688,0.56250
0.30408,-1.00000,-0.51562
0.30408,-0.76562,0.42188
0.30408,-1.32812,0.65625
0.30408,-1.06250,0.56250
0.30408,-0.81250,0.39062
0.30408,-1.14062,-0.54688
0.30408,-0.64062,0.39062
0.30408,-1.03125,-0.54688
0.30408,-0.92188,0.35938
0.30408,-0.89062,-0.42188
0.30408,-0.78125,0.40625
0.30408,-0.76562,0.40625
0.30408,-0.85938,-0.48438
0.30408,-0.92188,-0.46875
0.30408,-1.10938,-0.54688
0.30408,-1.01562,0.50000
0.30408,-1.00000,-0.48438
0.30408,-0.89062,0.53125
0.30408,-1.00000,0.50000
0.30408,-0.87500,-0.46875
0.30408,-1.00000,-0.56250
0.30408,-1.01562,0.54688
0.30408,-0.92188,-0.42188
0.30408,-1.26562,-0.59375
0.30408,-1.03125,0.50000
0.30408,-0.79688,0.54688
0.30408,-0.82812,-0.43750
0.30408,-0.96875,0.48438
0.30408,-0.85938,0.39062
0.30408,-0.93750,-0.53125
0.30408,-1.28125,-0.67188
0.30408,-0.90625,-0.48438
0.30408,-0.57812,0.34375
0.30408,-0.98438,0.51562
0.30408,-1.14062,-0.62500
0.30408,-1.14062,0.59375
0.30408,-0.82812,-0.37500
0.30408,-1.26562,-0.65625
0.30408,-0.78125,-0.40625
0.30408,-0.89062,-0.32812
0.30408,-0.76562,0.42188
0.30408,-1.01562,-0.54688
0.30408,-0.85938,-0.34375
0.30408,-1.04688,-0.53125
0.30408,-0.78125,-0.35938
0.30408,-1.15625,-0.56250
0.30408,-0.81250,0.39062
0.30408,-1.01562,0.42188
0.30408,-0.78125,-0.45312
0.30408,-1.00000,-0.46875
0.30408,-0.92188,-0.50000
0.30408,-0.93750,-0.53125
0.30408,-0.95312,-0.54688
0.30408,-0.93750,-0.51562
0.30408,-1.15625,-0.59375
0.30408,-0.93750,0.46875
0.31429,-1.17188,-0.57812
0.31429,-1.06250,-0.48438
0.31429,-1.03125,0.62500
0.31429,-0.81250,-0.42188
0.31429,-1.17188,-0.59375
0.31429,-1.04688,-0.56250
0.31429,-0.85938,0.35938
0.31429,-0.54688,-0.28125
0.31429,-0.84375,-0.45312
0.31429,-0.89062,0.45312
0.31429,-0.90625,0.43750
0.31429,-0.79688,-0.32812
0.31429,-1.20312,0.57812
0.31429,-1.03125,0.54688
0.31429,-1.03125,0.51562
0.31429,-0.79688,0.37500
0.31429,-1.04688,0.60938
0.31429,-1.35938,0.71875
0.31429,-1.31250,-0.67188
0.31429,-0.90625,-0.50000
0.31429,-1.03125,-0.53125
0.31429,-1.03125,-0.48438
0.31429,-1.23438,0.56250
0.31429,-0.87500,-0.39062
0.31429,-1.43750,0.76562
0.31429,-1.09375,0.51562
0.31429,-0.75000,0.32812
0.31429,-0.92188,0.50000
0.31429,-0.50000,0.32812
0.31429,-1.12500,0.64062
0.31429,-1.01562,0.45312
0.31429,-1.23438,-0.62500
0.31429,-0.79688,-0.39062
0.31429,-0.98438,0.48438
0.31429,-1.12500,-0.51562
0.31429,-0.95312,0.51562
0.31429,-1.03125,-0.48438
0.31429,-1.54688,0.78125
0.31429,-0.89062,-0.46875
0.31429,-0.79688,0.34375
0.31429,-1.01562,0.51562
0.31429,-1.17188,0.54688
0.31429,-0.71875,0.29688
0.31429,-0.87500,-0.34375
0.31429,-1.03125,0.53125
0.31429,-1.07812,0.60938
0.31429,-0.75000,-0.31250
0.31429,-1.26562,-0.62500
0.31429,-0.84375,0.32812
0.31429,-1.06250,0.56250
0.31429,-1.07812,0.57812
0.31429,-0.78125,-0.42188
0.31429,-0.92188,0.46875
0.31429,-0.95312,0.39062
0.31429,-1.14062,-0.60938
0.31429,-0.90625,0.46875
0.31429,-0.81250,-0.31250
0.31429,-1.26562,-0.67188
0.31429,-1.14062,0.53125
0.31429,-0.67188,-0.29688
0.31429,-1.26562,0.59375
0.31429,-1.00000,0.51562
0.31429,-0.90625,-0.42188
0.31429,-0.93750,0.51562
0.31429,-0.79688,-0.53125
0.31429,-1.17188,0.57812
0.31429,-1.20312,0.64062
0.31429,-1.14062,-0.48438
0.31429,-1.43750,0.67188
0.31429,-1.04688,-0.53125
0.31429,-0.71875,-0.43750
0.31429,-1.14062,-0.53125
0.31429,-1.21875,-0.56250
0.31429,-0.93750,-0.50000
0.31429,-1.01562,0.56250
0.31429,-0.93750,-0.53125
0.31429,-0.96875,0.51562
0.31429,-0.56250,0.14062
0.31429,-1.14062,-0.54688
0.31429,-1.10938,-0.59375
0.31429,-1.04688,0.53125
0.31429,-1.01562,0.46875
0.31429,-1.12500,-0.54688
0.31429,-1.18750,0.60938
0.31429,-0.89062,0.42188
0.31429,-1.28125,0.65625
0.31429,-0.93750,-0.46875
0.31429,-0.79688,0.26562
0.31429,-1.21875,0.59375
0.31429,-1.01562,0.53125
0.31429,-1.01562,-0.53125
0.31429,-1.17188,-0.67188
0.31429,-0.68750,-0.45312
0.31429,-0.93750,-0.46875
0.31429,-0.76562,0.43750
0.31429,-1.20312,0.60938
0.31429,-0.95312,0.50000
0.31429,-1.37500,0.70312
0.31429,-1.21875,0.62500
0.31429,-1.09375,0.56250
0.32449,-0.92188,0.39062
0.32449,-1.12500,-0.57812
0.32449,-0.87500,-0.43750
0.32449,-1.18750,0.65625
0.32449,-1.18750,-0.59375
0.32449,-0.96875,-0.46875
0.32449,-1.21875,-0.62500
0.32449,-0.93750,-0.43750
0.32449,-1.07812,0.57812
0.32449,-0.95312,0.56250
0.32449,-1.07812,0.56250
0.32449,-1.18750,-0.59375
0.32449,-1.03125,-0.60938
0.32449,-1.03125,0.56250
0.32449,-0.73438,0.29688
0.32449,-1.23438,-0.62500
0.32449,-1.07812,-0.57812
0.32449,-1.03125,0.50000
0.32449,-0.85938,0.51562
0.32449,-1.15625,-0.60938
0.32449,-1.42188,-0.71875
0.32449,-1.06250,0.56250
0.32449,-1.01562,-0.54688
0.32449,-1.03125,-0.56250
0.32449,-1.28125,0.64062
0.32449,-1.00000,-0.43750
0.32449,-1.21875,-0.57812
0.32449,-1.06250,0.53125
0.32449,-1.06250,-0.53125
0.32449,-1.21875,0.59375
0.32449,-0.75000,0.42188
0.32449,-1.43750,0.75000
0.32449,-1.10938,-0.56250
0.32449,-1.18750,0.62500
0.32449,-0.84375,-0.40625
0.32449,-1.18750,0.60938
0.32449,-0.81250,-0.46875
0.32449,-0.93750,-0.43750
0.32449,-1.09375,0.57812
0.32449,-0.96875,-0.50000
0.32449,-0.84375,-0.50000
0.32449,-1.01562,-0.53125
0.32449,-1.06250,0.51562
0.32449,-1.00000,0.54688
0.32449,-1.15625,0.67188
0.32449,-1.20312,-0.60938
0.32449,-0.90625,0.48438
0.32449,-1.01562,0.54688
0.32449,-1.09375,-0.60938
0.32449,-1.17188,0.60938
0.32449,-1.37500,0.68750
0.32449,-0.60938,0.21875
0.32449,-0.81250,-0.26562
0.32449,-1.04688,-0.50000
0.32449,-1.25000,-0.64062
0.32449,-1.28125,0.65625
0.32449,-0.96875,0.48438
0.32449,-1.06250,-0.48438
0.32449,-1.12500,0.60938
0.32449,-1.34375,-0.70312
0.32449,-0.96875,0.46875
0.32449,-1.21875,-0.64062
0.32449,-0.56250,-0.21875
0.32449,-0.92188,-0.43750
0.32449,-0.96875,0.51562
0.32449,-1.06250,0.59375
0.32449,-1.12500,-0.57812
0.32449,-1.26562,-0.67188
0.32449,-0.75000,0.42188
0.32449,-1.14062,0.50000
0.32449,-0.96875,-0.46875
0.32449,-1.20312,-0.65625
0.32449,-1.32812,-0.65625
0.32449,-0.87500,-0.48438
0.32449,-1.03125,-0.53125
0.32449,-0.78125,-0.35938
0.32449,-0.96875,0.57812
0.32449,-0.95312,-0.50000
0.32449,-1.26562,-0.67188
0.32449,-0.96875,-0.56250
0.32449,-0.96875,0.51562
0.32449,-1.17188,0.62500
0.32449,-0.96875,0.51562
0.32449,-0.90625,-0.46875
0.32449,-1.34375,-0.68750
0.32449,-1.18750,-0.60938
0.32449,-1.17188,0.54688
0.32449,-1.06250,0.62500
0.32449,-0.84375,0.45312
0.32449,-1.06250,-0.59375
0.32449,-1.12500,-0.59375
0.32449,-1.31250,0.62500
0.32449,-1.18750,0.56250
0.32449,-0.89062,0.54688
0.32449,-1.07812,-0.56250
0.32449,-1.09375,-0.56250
0.32449,-1.20312,0.65625
0.32449,-1.14062,0.60938
0.32449,-1.26562,0.65625
0.32449,-1.04688,-0.56250
0.33469,-0.78125,-0.35938
0.33469,-0.71875,-0.17188
0.33469,-1.31250,-0.65625
0.33469,-1.20312,0.71875
0.33469,-0.84375,-0.42188
0.33469,-0.85938,0.35938
0.33469,-1.43750,-0.75000
0.33469,-0.92188,0.45312
0.33469,-1.00000,-0.51562
0.33469,-1.17188,0.60938
0.33469,-1.00000,0.51562
0.33469,-1.14062,-0.59375
0.33469,-0.95312,0.57812
0.33469,-1.15625,0.65625
0.33469,-0.53125,0.23438
0.33469,-1.20312,0.60938
0.33469,-1.06250,-0.51562
0.33469,-0.98438,-0.51562
0.33469,-1.10938,0.56250
0.33469,-1.21875,-0.65625
0.33469,-1.32812,0.73438
0.33469,-1.31250,0.70312
0.33469,-0.95312,0.51562
0.33469,-1.23438,-0.60938
0.33469,-0.93750,-0.51562
0.33469,-1.18750,0.57812
0.33469,-0.92188,-0.56250
0.33469,-0.92188,0.42188
0.33469,-0.96875,-0.51562
0.33469,-1.42188,0.75000
0.33469,-0.95312,0.37500
0.33469,-0.98438,-0.51562
0.33469,-1.15625,-0.62500
0.33469,-1.21875,0.59375
0.33469,-1.04688,0.56250
0.33469,-1.25000,0.62500
0.33469,-1.09375,0.56250
0.33469,-1.10938,0.57812
0.33469,-1.43750,-0.70312
0.33469,-0.84375,0.42188
0.33469,-1.10938,0.57812
0.33469,-0.90625,-0.40625
0.33469,-0.98438,0.53125
0.33469,-1.07812,0.50000
0.33469,-1.17188,-0.62500
0.33469,-0.73438,0.10938
0.33469,-1.21875,0.59375
0.33469,-1.39062,0.73438
0.33469,-1.23438,-0.65625
0.33469,-1.26562,0.62500
0.33469,-1.25000,0.62500
0.33469,-1.09375,0.50000
0.33469,-1.17188,0.64062
0.33469,-0.98438,-0.46875
0.33469,-1.04688,-0.50000
0.33469,-0.95312,-0.50000
0.33469,-0.82812,0.48438
0.33469,-1.20312,-0.57812
0.33469,-1.17188,0.59375
0.33469,-1.00000,-0.46875
0.33469,-1.00000,-0.51562
0.33469,-0.96875,0.51562
0.33469,-0.81250,0.37500
0.33469,-1.06250,0.45312
0.33469,-0.95312,-0.45312
0.33469,-1.04688,-0.56250
0.33469,-1.00000,0.50000
0.33469,-1.15625,0.59375
0.33469,-1.35938,0.70312
0.33469,-1.07812,-0.46875
0.33469,-1.34375,-0.73438
0.33469,-1.10938,-0.59375
0.33469,-1.15625,-0.64062
0.33469,-1.48438,-0.78125
0.33469,-1.04688,-0.54688
0.33469,-1.31250,-0.70312
0.33469,-1.34375,-0.70312
0.33469,-1.18750,0.62500
0.33469,-1.09375,0.57812
0.33469,-1.01562,-0.51562
0.33469,-1.03125,0.53125
0.33469,-1.21875,0.65625
0.33469,-1.17188,-0.65625
0.33469,-1.10938,0.59375
0.33469,-1.20312,-0.59375
0.33469,-1.07812,0.56250
0.33469,-0.96875,0.51562
0.33469,-1.00000,-0.46875
0.33469,-0.87500,-0.42188
0.33469,-1.09375,0.56250
0.33469,-1.32812,-0.70312
0.33469,-1.09375,-0.53125
0.33469,-0.93750,-0.51562
0.33469,-1.12500,0.43750
0.33469,-0.98438,0.48438
0.33469,-1.20312,0.62500
0.33469,-1.07812,0.53125
0.33469,-0.87500,-0.35938
0.34490,-1.28125,-0.64062
0.33469,-1.01562,-0.48438
0.33469,-1.28125,-0.68750
0.34490,-1.48438,0.81250
0.34490,-1.03125,-0.54688
0.34490,-1.39062,-0.70312
0.34490,-1.21875,-0.60938
0.34490,-1.26562,-0.64062
0.34490,-1.39062,-0.71875
0.34490,-0.90625,-0.48438
0.34490,-1.04688,0.54688
0.34490,-1.12500,-0.56250
0.34490,-1.29688,0.68750
0.34490,-1.28125,0.67188
0.34490,-0.89062,0.42188
0.34490,-0.93750,-0.35938
0.34490,-1.09375,-0.62500
0.34490,-1.23438,-0.70312
0.34490,-1.12500,0.59375
0.34490,-1.40625,-0.70312
0.34490,-0.89062,-0.42188
0.34490,-1.14062,0.57812
0.34490,-1.20312,0.59375
0.34490,-1.14062,-0.57812
0.34490,-1.10938,-0.56250
0.34490,-1.17188,-0.64062
0.34490,-1.26562,-0.64062
0.34490,-1.37500,-0.71875
0.34490,-1.26562,-0.60938
0.34490,-1.40625,0.70312
0.34490,-1.28125,-0.68750
0.34490,-1.23438,-0.62500
0.34490,-0.92188,-0.48438
0.34490,-1.15625,-0.57812
0.34490,-0.87500,0.51562
0.34490,-1.26562,-0.68750
0.34490,-1.20312,0.60938
0.34490,-1.14062,-0.59375
0.34490,-1.15625,-0.62500
0.34490,-1.45312,0.73438
0.34490,-1.18750,0.60938
0.34490,-1.23438,-0.60938
0.34490,-1.15625,0.65625
0.34490,-1.18750,-0.64062
0.34490,-1.03125,-0.50000
0.34490,-1.18750,0.57812
0.34490,-1.39062,-0.68750
0.34490,-1.25000,-0.62500
0.34490,-1.07812,0.56250
0.34490,-1.34375,-0.73438
0.34490,-1.25000,-0.62500
0.34490,-1.29688,0.57812
0.34490,-1.26562,-0.64062
0.34490,-1.34375,-0.71875
0.34490,-1.09375,-0.56250
0.34490,-0.87500,-0.48438
0.34490,-1.20312,0.62500
0.34490,-1.00000,-0.46875
0.34490,-1.07812,-0.48438
0.34490,-1.21875,-0.65625
0.34490,-1.20312,-0.65625
0.34490,-1.21875,-0.64062
0.34490,-1.34375,-0.68750
0.34490,-1.04688,0.56250
0.34490,-1.10938,0.54688
0.34490,-0.93750,-0.46875
0.34490,-1.32812,0.60938
0.34490,-1.14062,0.60938
0.34490,-1.17188,-0.62500
0.34490,-0.89062,0.46875
0.34490,-1.25000,-0.64062
0.34490,-1.01562,-0.54688
0.34490,-0.93750,0.51562
0.34490,-0.89062,-0.46875
0.34490,-1.04688,0.46875
0.34490,-1.20312,0.62500
0.34490,-0.59375,0.29688
0.34490,-1.23438,0.70312
0.34490,-0.73438,-0.34375
0.34490,-1.17188,-0.59375
0.34490,-1.21875,0.65625
0.34490,-1.54688,0.79688
0.34490,-1.21875,-0.59375
0.34490,-1.28125,0.65625
0.34490,-0.70312,0.31250
0.34490,-0.75000,-0.32812
0.34490,-1.23438,-0.67188
0.34490,-1.48438,0.73438
0.34490,-0.93750,-0.53125
0.34490,-1.12500,0.59375
0.34490,-1.12500,-0.57812
0.34490,-0.93750,-0.42188
0.34490,-1.35938,-0.70312
0.34490,-1.28125,-0.64062
0.34490,-1.00000,-0.53125
0.34490,-1.12500,0.48438
0.34490,-1.10938,0.54688
0.34490,-1.20312,-0.60938
0.34490,-1.07812,0.60938
0.34490,-1.28125,-0.64062
0.34490,-1.39062,-0.71875
0.34490,-1.10938,-0.51562
0.35510,-1.03125,-0.54688
0.35510,-1.35938,-0.71875
0.35510,-1.25000,-0.64062
0.35510,-1.29688,0.64062
0.35510,-1.07812,-0.53125
0.35510,-1.29688,-0.70312
0.35510,-1.18750,-0.59375
0.35510,-1.20312,0.57812
0.35510,-1.57812,-0.81250
0.35510,-1.25000,-0.60938
0.35510,-1.26562,0.62500
0.35510,-1.21875,-0.64062
0.35510,-1.40625,-0.70312
0.35510,-0.92188,-0.53125
0.35510,-1.20312,-0.60938
0.35510,-1.18750,-0.65625
0.35510,-1.26562,0.64062
0.35510,-1.37500,0.71875
0.35510,-1.29688,-0.68750
0.35510,-1.09375,0.53125
0.35510,-1.18750,-0.57812
0.35510,-1.21875,-0.56250
0.35510,-1.43750,-0.68750
0.35510,-1.20312,-0.64062
0.35510,-1.07812,-0.59375
0.35510,-1.31250,-0.68750
0.35510,-1.31250,0.67188
0.35510,-1.26562,-0.70312
0.35510,-1.48438,-0.75000
0.35510,-1.45312,-0.71875
0.35510,-1.32812,-0.65625
0.35510,-1.07812,-0.59375
0.35510,-0.68750,0.23438
0.35510,-1.20312,-0.67188
0.35510,-1.18750,-0.64062
0.35510,-1.17188,0.64062
0.35510,-1.04688,-0.57812
0.35510,-1.23438,-0.64062
0.35510,-1.01562,-0.59375
0.35510,-1.00000,-0.54688
0.35510,-1.12500,0.57812
0.35510,-1.18750,0.60938
0.35510,-1.09375,-0.51562
