beta,energy,magnet
0.18163,-1.54688,0.56250
0.18163,-2.14062,0.78125
0.18163,-0.64062,0.21875
0.18163,-0.82812,0.40625
0.18163,-1.17188,0.56250
0.18163,-1.26562,0.50000
0.18163,-0.82812,0.34375
0.18163,-1.45312,0.56250
0.18163,-1.64062,0.62500
0.18163,-0.42188,0.34375
0.18163,-1.04688,0.40625
0.18163,-1.51562,-0.59375
0.18163,-0.79688,0.31250
0.18163,-1.70312,0.62500
0.18163,-1.70312,-0.62500
0.18163,-0.60938,-0.12500
0.18163,-1.73438,-0.56250
0.18163,-1.29688,0.59375
0.18163,-0.39062,0.34375
0.18163,-0.82812,-0.37500
0.18163,-1.60938,-0.65625
0.18163,-0.95312,0.37500
0.18163,-1.04688,0.40625
0.18163,-1.10938,-0.31250
0.18163,-0.73438,-0.25000
0.18163,-1.14062,-0.46875
0.18163,-0.92188,0.28125
0.18163,-1.01562,0.40625
0.18163,-2.26562,-0.81250
0.18163,-1.23438,-0.46875
0.18163,-1.32812,0.59375
0.18163,-0.85938,0.12500
0.18163,-0.51562,0.34375
0.18163,-0.76562,-0.31250
0.18163,-1.26562,0.46875
0.18163,-2.10938,-0.81250
0.18163,-1.48438,-0.56250
0.18163,-0.95312,-0.46875
0.18163,-1.39062,-0.62500
0.18163,-1.82812,-0.62500
0.18163,-1.20312,-0.50000
0.18163,-0.57812,0.06250
0.18163,-1.26562,-0.53125
0.18163,-0.67188,-0.37500
0.18163,-0.60938,-0.28125
0.18163,-1.14062,0.50000
0.18163,-1.39062,0.59375
0.18163,-0.48438,0.12500
0.18163,-1.01562,0.46875
0.18163,-0.60938,-0.21875
0.19184,-1.51562,0.56250
0.18163,-1.01562,-0.50000
0.19184,-1.01562,0.34375
0.19184,-1.32812,-0.46875
0.19184,-1.32812,-0.62500
0.19184,-1.01562,0.28125
0.19184,-1.29688,0.53125
0.19184,-1.14062,-0.43750
0.19184,-1.45312,-0.53125
0.19184,-0.89062,-0.31250
0.19184,-1.48438,0.56250
0.19184,-1.60938,-0.62500
0.19184,-0.67188,0.25000
0.19184,-1.51562,-0.59375
0.19184,-1.14062,0.46875
0.19184,-1.20312,0.46875
0.19184,-0.95312,0.21875
0.19184,-1.17188,0.50000
0.19184,-1.39062,0.53125
0.19184,-0.39062,0.09375
0.19184,-1.89062,-0.75000
0.19184,-1.73438,0.65625
0.19184,-1.29688,0.53125
0.19184,-1.48438,-0.56250
0.19184,-1.04688,0.56250
0.19184,-1.35938,0.43750
0.19184,-1.54688,0.59375
0.19184,-0.60938,0.34375
0.19184,-1.67188,-0.59375
0.19184,-0.10938,-0.15625
0.19184,-0.54688,-0.31250
0.19184,-1.51562,0.62500
0.19184,-0.95312,-0.37500
0.19184,-1.45312,-0.59375
0.19184,-1.17188,-0.53125
0.19184,-1.14062,0.37500
0.19184,-0.95312,-0.46875
0.19184,-1.26562,-0.50000
0.19184,-0.45312,-0.09375
0.19184,-1.57812,0.56250
0.19184,-1.35938,-0.56250
0.19184,-1.48438,0.59375
0.19184,-0.67188,-0.18750
0.19184,-0.51562,0.31250
0.19184,-1.39062,-0.56250
0.19184,-1.57812,-0.56250
0.19184,-0.85938,-0.46875
0.19184,-0.85938,0.18750
0.19184,-1.07812,0.43750
0.19184,-1.60938,-0.59375
0.19184,-1.89062,0.68750
0.19184,-0.82812,-0.37500
0.19184,-0.82812,-0.37500
0.19184,-0.95312,-0.43750
0.19184,-1.42188,-0.50000
0.19184,-0.20312,0.18750
0.19184,-1.14062,0.43750
0.19184,-1.35938,0.53125
0.19184,-0.79688,-0.34375
0.19184,-0.85938,-0.43750
0.19184,-1.89062,-0.71875
0.19184,-1.20312,0.53125
0.19184,-1.64062,-0.65625
0.19184,-2.04688,-0.71875
0.19184,-0.82812,0.25000
0.19184,-1.48438,-0.56250
0.19184,-1.10938,0.43750
0.19184,-0.85938,-0.34375
0.19184,-0.89062,0.37500
0.19184,-1.07812,0.34375
0.19184,-1.04688,-0.37500
0.19184,-0.89062,0.40625
0.19184,-1.73438,0.65625
0.19184,-1.51562,0.53125
0.19184,-0.98438,0.37500
0.19184,-1.17188,-0.56250
0.19184,-1.79688,-0.75000
0.19184,-0.85938,0.37500
0.19184,-1.35938,0.56250
0.19184,-0.82812,-0.40625
0.19184,-0.92188,-0.34375
0.19184,-1.10938,-0.40625
0.19184,-1.89062,0.68750
0.19184,-1.57812,-0.62500
0.19184,-1.10938,-0.50000
0.19184,-0.70312,-0.34375
0.19184,-1.29688,-0.46875
0.19184,-1.98438,-0.68750
0.19184,-0.95312,-0.50000
0.19184,-1.10938,0.50000
0.19184,-0.70312,-0.40625
0.19184,-2.29688,0.81250
0.19184,-1.45312,0.53125
0.19184,-1.32812,0.62500
0.19184,-1.39062,0.50000
0.19184,-0.92188,0.43750
0.19184,-0.85938,0.43750
0.19184,-1.57812,0.53125
0.19184,-0.51562,-0.21875
0.20204,-0.76562,-0.25000
0.19184,-0.39062,0.18750
0.19184,-1.26562,-0.62500
0.20204,-0.98438,-0.31250
0.20204,-1.51562,-0.65625
0.20204,-1.70312,0.65625
0.20204,-1.14062,-0.43750
0.20204,-1.10938,0.46875
0.20204,-1.14062,-0.50000
0.20204,-0.82812,-0.21875
0.20204,-1.89062,0.71875
0.20204,-0.29688,-0.15625
0.20204,-0.98438,-0.40625
0.20204,-1.26562,0.50000
0.20204,-1.98438,-0.75000
0.20204,-0.76562,0.40625
0.20204,-1.70312,-0.68750
0.20204,-1.32812,-0.50000
0.20204,-0.76562,-0.09375
0.20204,-1.60938,-0.62500
0.20204,-2.01562,-0.75000
0.20204,-1.51562,0.62500
0.20204,-1.57812,-0.62500
0.20204,-1.26562,-0.50000
0.20204,-1.42188,-0.56250
0.20204,-1.48438,-0.59375
0.20204,-1.54688,-0.56250
0.20204,-0.79688,-0.40625
0.20204,-1.76562,0.59375
0.20204,-1.89062,-0.68750
0.20204,-1.45312,0.53125
0.20204,-1.10938,-0.53125
0.20204,-1.48438,-0.56250
0.20204,-0.70312,0.34375
0.20204,-1.85938,0.75000
0.20204,-0.89062,-0.46875
0.20204,-1.26562,0.56250
0.20204,-1.29688,-0.50000
0.20204,-1.20312,0.50000
0.20204,-1.70312,-0.56250
0.20204,-1.51562,0.53125
0.20204,-1.14062,0.40625
0.20204,-1.26562,0.46875
0.20204,-1.26562,0.56250
0.20204,-1.14062,0.43750
0.20204,-1.60938,0.59375
0.20204,-1.04688,-0.40625
0.20204,-0.85938,-0.37500
0.20204,-0.54688,0.21875
0.20204,-1.98438,-0.75000
0.20204,-1.17188,-0.53125
0.20204,-0.76562,-0.21875
0.20204,-1.14062,0.46875
0.20204,-1.42188,0.62500
0.20204,-1.48438,0.56250
0.20204,-1.60938,-0.59375
0.20204,-1.85938,0.71875
0.20204,-1.07812,0.43750
0.20204,-1.01562,-0.43750
0.20204,-1.01562,0.46875
0.20204,-1.64062,-0.65625
0.20204,-0.70312,0.37500
0.20204,-0.95312,0.46875
0.20204,-1.54688,-0.53125
0.20204,-1.51562,0.59375
0.20204,-1.17188,-0.43750
0.20204,-1.35938,0.59375
0.20204,-0.85938,-0.37500
0.20204,-0.57812,-0.37500
0.20204,-1.17188,-0.46875
0.20204,-0.73438,-0.31250
0.20204,-1.20312,0.43750
0.20204,-0.92188,0.31250
0.20204,-2.32812,-0.84375
0.20204,-1.82812,-0.78125
0.20204,-1.76562,0.62500
0.20204,-1.95312,0.71875
0.20204,-1.01562,-0.43750
0.20204,-1.42188,0.53125
0.20204,-0.67188,-0.28125
0.20204,-1.70312,-0.65625
0.20204,-1.45312,0.50000
0.20204,-1.32812,-0.46875
0.20204,-0.70312,0.34375
0.20204,-1.67188,-0.65625
0.20204,-1.39062,-0.50000
0.20204,-1.35938,-0.43750
0.20204,-0.89062,-0.34375
0.20204,-1.67188,-0.65625
0.20204,-1.42188,0.59375
0.20204,-1.45312,0.56250
0.20204,-1.32812,0.53125
0.20204,-0.82812,0.40625
0.20204,-1.60938,0.59375
0.20204,-1.45312,-0.59375
0.20204,-0.48438,0.09375
0.20204,-0.89062,-0.37500
0.20204,-1.57812,-0.65625
0.20204,-1.54688,0.56250
0.20204,-1.85938,0.68750
0.20204,-1.51562,0.53125
0.20204,-1.20312,-0.53125
0.21224,-1.82812,-0.68750
0.21224,-1.60938,0.62500
0.21224,-2.01562,-0.75000
0.21224,-2.07812,0.75000
0.21224,-1.57812,-0.59375
0.21224,-1.76562,-0.71875
0.21224,-1.39062,-0.53125
0.21224,-1.85938,0.71875
0.21224,-2.04688,-0.75000
0.21224,-1.07812,-0.40625
0.21224,-1.98438,-0.75000
0.21224,-0.82812,0.25000
0.21224,-1.26562,0.59375
0.21224,-1.32812,-0.53125
0.21224,-2.04688,0.78125
0.21224,-1.20312,0.46875
0.21224,-1.01562,-0.40625
0.21224,-1.29688,-0.50000
0.21224,-2.07812,0.78125
0.21224,-1.92188,-0.71875
0.21224,-1.54688,0.62500
0.21224,-1.67188,-0.68750
0.21224,-2.20312,-0.78125
0.21224,-1.67188,-0.68750
0.21224,-0.89062,0.40625
0.21224,-1.23438,-0.50000
0.21224,-1.92188,-0.68750
0.21224,-1.01562,0.40625
0.21224,-1.82812,-0.65625
0.21224,-1.54688,0.56250
0.21224,-1.51562,-0.56250
0.21224,-0.79688,-0.40625
0.21224,-0.73438,-0.37500
0.21224,-1.48438,-0.62500
0.21224,-1.32812,-0.50000
0.21224,-1.73438,0.68750
0.21224,-1.89062,-0.68750
0.21224,-1.35938,-0.59375
0.21224,-1.95312,0.75000
0.21224,-2.04688,0.78125
0.21224,-1.32812,-0.50000
0.21224,-1.70312,-0.65625
0.21224,-1.07812,0.40625
0.21224,-1.70312,-0.65625
0.21224,-1.60938,0.56250
0.21224,-1.54688,-0.53125
0.21224,-1.17188,-0.43750
0.21224,-1.20312,-0.46875
0.21224,-1.85938,0.71875
0.21224,-1.23438,0.50000
0.21224,-1.76562,0.65625
0.21224,-1.07812,0.31250
0.21224,-1.51562,0.53125
0.21224,-1.04688,-0.50000
0.21224,-1.76562,-0.65625
0.21224,-1.89062,0.68750
0.21224,-0.60938,0.18750
0.21224,-1.51562,-0.56250
0.21224,-0.64062,0.25000
0.21224,-0.95312,-0.40625
0.21224,-1.85938,-0.68750
0.21224,-1.29688,-0.50000
0.21224,-1.67188,-0.65625
0.21224,-1.67188,0.62500
0.21224,-1.98438,0.71875
0.21224,-1.85938,0.71875
0.21224,-1.76562,0.65625
0.21224,-1.39062,-0.59375
0.21224,-1.07812,-0.46875
0.21224,-1.48438,-0.68750
0.21224,-0.92188,-0.37500
0.21224,-1.79688,0.68750
0.21224,-1.73438,0.53125
0.21224,-0.45312,-0.28125
0.21224,-1.60938,-0.65625
0.21224,-1.17188,0.40625
0.21224,-2.14062,0.78125
0.21224,-1.39062,-0.50000
0.21224,-1.45312,0.50000
0.21224,-1.82812,0.68750
0.21224,-1.35938,-0.46875
0.21224,-1.89062,0.75000
0.21224,-1.51562,-0.56250
0.21224,-1.29688,-0.56250
0.21224,-1.60938,0.56250
0.21224,-0.85938,0.40625
0.21224,-1.39062,-0.65625
0.21224,-1.95312,0.65625
0.21224,-2.04688,-0.75000
0.21224,-1.39062,0.56250
0.21224,-0.57812,0.28125
0.21224,-1.29688,0.46875
0.21224,-1.29688,-0.46875
0.21224,-0.89062,0.40625
0.21224,-1.64062,-0.59375
0.21224,-0.29688,0.03125
0.21224,-0.85938,0.31250
0.21224,-1.32812,-0.53125
0.21224,-1.26562,-0.46875
0.21224,-1.48438,-0.53125
0.22245,-0.48438,0.40625
0.22245,-1.54688,-0.62500
0.22245,-1.67188,0.65625
0.22245,-1.48438,0.56250
0.22245,-1.67188,0.65625
0.22245,-2.54688,-0.90625
0.22245,-1.79688,0.68750
0.22245,-1.39062,-0.56250
0.22245,-1.73438,0.68750
0.22245,-1.89062,-0.75000
0.22245,-1.67188,0.68750
0.22245,-0.67188,0.31250
0.22245,-1.82812,0.68750
0.22245,-1.04688,-0.50000
0.22245,-1.29688,0.50000
0.22245,-1.70312,0.62500
0.22245,-1.85938,0.71875
0.22245,-1.54688,0.62500
0.22245,-1.17188,0.56250
0.22245,-2.26562,-0.84375
0.22245,-1.54688,-0.59375
0.22245,-0.60938,0.34375
0.22245,-1.45312,0.46875
0.22245,-0.85938,0.37500
0.22245,-1.67188,0.71875
0.22245,-0.95312,0.40625
0.22245,-1.70312,-0.59375
0.22245,-1.42188,-0.56250
0.22245,-1.95312,-0.71875
0.22245,-1.89062,-0.71875
0.22245,-1.23438,0.40625
0.22245,-1.60938,0.62500
0.22245,-1.67188,0.68750
0.22245,-2.17188,-0.75000
0.22245,-1.57812,-0.56250
0.22245,-1.04688,-0.53125
0.22245,-1.48438,0.56250
0.22245,-1.45312,-0.53125
0.22245,-1.73438,-0.65625
0.22245,-1.01562,-0.50000
0.22245,-1.32812,-0.50000
0.22245,-1.01562,-0.40625
0.22245,-1.73438,0.68750
0.22245,-1.07812,-0.43750
0.22245,-1.89062,0.65625
0.22245,-1.64062,-0.68750
0.22245,-0.82812,0.34375
0.22245,-1.32812,0.56250
0.22245,-1.32812,0.62500
0.22245,-1.51562,-0.56250
0.22245,-1.10938,0.40625
0.22245,-1.57812,-0.65625
0.22245,-1.54688,0.62500
0.22245,-0.85938,0.50000
0.22245,-1.51562,0.59375
0.22245,-1.70312,0.68750
0.22245,-1.23438,0.62500
0.22245,-1.85938,-0.65625
0.22245,-2.17188,-0.84375
0.22245,-1.35938,-0.56250
0.22245,-0.67188,-0.28125
0.22245,-0.45312,-0.25000
0.22245,-0.98438,-0.50000
0.22245,-1.98438,0.71875
0.22245,-1.23438,-0.43750
0.22245,-0.98438,0.50000
0.22245,-1.98438,0.78125
0.22245,-1.20312,-0.56250
0.22245,-0.89062,0.40625
0.22245,-1.95312,-0.65625
0.22245,-0.92188,0.37500
0.22245,-2.35938,0.84375
0.22245,-1.89062,0.71875
0.22245,-1.92188,0.71875
0.22245,-0.92188,-0.46875
0.22245,-1.98438,0.71875
0.22245,-1.85938,0.68750
0.22245,-1.14062,-0.43750
0.22245,-1.01562,0.43750
0.22245,-1.95312,0.68750
0.22245,-1.67188,-0.65625
0.22245,-1.26562,0.50000
0.22245,-2.20312,-0.81250
0.22245,-2.10938,0.78125
0.22245,-1.39062,0.59375
0.22245,-0.95312,-0.37500
0.22245,-1.89062,-0.71875
0.22245,-2.14062,0.78125
0.22245,-1.35938,-0.56250
0.22245,-1.48438,0.56250
0.22245,-1.79688,0.65625
0.22245,-2.14062,-0.81250
0.22245,-1.14062,0.40625
0.22245,-1.04688,-0.40625
0.22245,-1.67188,0.65625
0.22245,-1.79688,0.62500
0.22245,-1.32812,-0.56250
0.22245,-1.17188,0.50000
0.22245,-1.42188,-0.56250
0.22245,-0.98438,-0.46875
0.23265,-1.60938,-0.59375
0.23265,-1.89062,0.71875
0.23265,-1.89062,0.71875
0.23265,-1.39062,0.50000
0.23265,-1.79688,0.68750
0.23265,-1.48438,0.56250
0.23265,-1.20312,-0.46875
0.23265,-0.76562,-0.28125
0.23265,-1.14062,-0.46875
0.23265,-1.10938,-0.40625
0.23265,-1.73438,-0.62500
0.23265,-1.70312,0.62500
0.23265,-1.89062,0.65625
0.23265,-2.04688,0.75000
0.23265,-1.57812,-0.59375
0.23265,-1.79688,-0.65625
0.23265,-1.57812,-0.65625
0.23265,-1.98438,-0.71875
0.23265,-1.57812,0.62500
0.23265,-2.20312,-0.81250
0.23265,-2.01562,0.75000
0.23265,-1.45312,0.62500
0.23265,-1.76562,0.65625
0.23265,-1.26562,0.46875
0.23265,-2.14062,0.78125
0.23265,-0.73438,0.25000
0.23265,-1.45312,-0.53125
0.23265,-2.17188,-0.78125
0.23265,-1.82812,0.62500
0.23265,-1.76562,0.65625
0.23265,-1.45312,0.53125
0.23265,-1.39062,0.50000
0.23265,-2.45312,-0.87500
0.23265,-1.98438,-0.75000
0.23265,-1.42188,-0.59375
0.23265,-1.64062,0.53125
0.23265,-0.95312,-0.40625
0.23265,-1.79688,-0.71875
0.23265,-1.79688,0.68750
0.23265,-1.57812,0.59375
0.23265,-2.17188,0.75000
0.23265,-1.67188,-0.59375
0.23265,-1.57812,-0.62500
0.23265,-1.85938,0.68750
0.23265,-1.48438,0.62500
0.23265,-1.85938,0.68750
0.23265,-1.54688,-0.59375
0.23265,-1.85938,0.65625
0.23265,-2.14062,-0.78125
0.23265,-0.64062,0.28125
0.23265,-1.79688,-0.68750
0.23265,-1.98438,0.71875
0.23265,-1.60938,-0.59375
0.23265,-2.14062,0.78125
0.23265,-1.67188,-0.59375
0.23265,-2.07812,0.75000
0.23265,-1.60938,0.62500
0.23265,-1.60938,-0.59375
0.23265,-1.95312,0.75000
0.23265,-1.70312,-0.65625
0.23265,-1.79688,0.65625
0.23265,-1.85938,0.75000
0.23265,-1.92188,-0.75000
0.23265,-1.48438,-0.53125
0.23265,-1.85938,0.65625
0.23265,-2.04688,0.68750
0.23265,-1.82812,0.68750
0.23265,-1.17188,0.46875
0.23265,-1.82812,0.68750
0.23265,-1.92188,0.75000
0.23265,-1.92188,0.71875
0.23265,-0.89062,-0.43750
0.23265,-2.01562,-0.75000
0.23265,-1.32812,0.43750
0.23265,-1.42188,0.59375
0.23265,-0.89062,-0.31250
0.23265,-1.95312,0.71875
0.23265,-0.45312,-0.09375
0.23265,-1.14062,0.43750
0.23265,-1.98438,-0.71875
0.23265,-2.10938,0.78125
0.23265,-1.73438,0.62500
0.23265,-1.70312,0.59375
0.23265,-1.32812,0.46875
0.23265,-1.89062,0.68750
0.23265,-1.45312,0.56250
0.23265,-1.70312,-0.62500
0.23265,-2.14062,-0.81250
0.23265,-2.17188,-0.75000
0.23265,-1.10938,-0.37500
0.23265,-1.10938,-0.43750
0.23265,-1.42188,-0.62500
0.23265,-1.76562,0.62500
0.23265,-0.98438,-0.40625
0.23265,-2.42188,-0.87500
0.23265,-1.73438,-0.68750
0.23265,-1.70312,0.65625
0.23265,-1.89062,0.71875
0.23265,-1.54688,-0.59375
0.23265,-1.64062,0.56250
0.24286,-0.89062,-0.40625
0.24286,-1.32812,0.59375
0.24286,-1.89062,-0.71875
0.24286,-2.01562,-0.75000
0.24286,-1.67188,-0.65625
0.24286,-1.89062,-0.71875
0.24286,-2.54688,0.90625
0.24286,-2.32812,-0.84375
0.24286,-1.26562,-0.40625
0.24286,-1.60938,0.59375
0.24286,-1.82812,0.68750
0.24286,-2.20312,0.81250
0.24286,-2.04688,0.75000
0.24286,-2.10938,0.78125
0.24286,-1.48438,-0.53125
0.24286,-2.54688,0.90625
0.24286,-2.48438,0.87500
0.24286,-1.51562,-0.62500
0.24286,-1.76562,0.65625
0.24286,-0.98438,0.34375
0.24286,-1.26562,-0.53125
0.24286,-1.60938,-0.68750
0.24286,-1.98438,0.71875
0.24286,-1.14062,0.50000
0.24286,-1.32812,0.59375
0.24286,-2.51562,0.87500
0.24286,-1.17188,-0.50000
0.24286,-1.35938,0.50000
0.24286,-1.60938,-0.59375
0.24286,-1.10938,-0.46875
0.24286,-2.01562,0.71875
0.24286,-1.57812,-0.62500
0.24286,-1.95312,-0.71875
0.24286,-1.29688,0.50000
0.24286,-1.35938,-0.50000
0.24286,-1.67188,0.59375
0.24286,-1.95312,0.71875
0.24286,-1.76562,0.65625
0.24286,-1.35938,0.62500
0.24286,-1.67188,-0.59375
0.24286,-1.89062,0.68750
0.24286,-2.07812,0.78125
0.24286,-1.60938,-0.62500
0.24286,-1.45312,0.59375
0.24286,-1.70312,0.59375
0.24286,-1.92188,0.68750
0.24286,-1.17188,0.43750
0.24286,-2.32812,0.84375
0.24286,-2.17188,0.75000
0.24286,-2.07812,0.75000
0.24286,-2.35938,-0.87500
0.24286,-1.89062,-0.71875
0.24286,-1.17188,0.62500
0.24286,-2.01562,0.75000
0.24286,-1.39062,0.53125
0.24286,-1.85938,0.71875
0.24286,-1.76562,0.56250
0.24286,-1.51562,0.56250
0.24286,-2.10938,-0.75000
0.24286,-1.51562,-0.56250
0.24286,-1.76562,0.65625
0.24286,-1.07812,0.46875
0.24286,-1.57812,-0.56250
0.24286,-1.64062,-0.59375
0.24286,-1.67188,-0.68750
0.24286,-1.48438,0.56250
0.24286,-1.70312,-0.71875
0.24286,-1.79688,-0.65625
0.24286,-1.82812,-0.71875
0.24286,-1.60938,-0.62500
0.24286,-1.73438,0.56250
0.24286,-1.64062,0.59375
0.24286,-1.73438,-0.65625
0.24286,-1.57812,0.56250
0.24286,-1.26562,-0.53125
0.24286,-2.26562,0.81250
0.24286,-1.67188,-0.62500
0.24286,-1.67188,-0.65625
0.24286,-2.32812,0.84375
0.24286,-2.39062,0.84375
0.24286,-1.64062,0.62500
0.24286,-1.67188,0.75000
0.24286,-2.01562,-0.75000
0.24286,-1.76562,0.71875
0.24286,-1.98438,0.71875
0.24286,-2.23438,0.78125
0.24286,-1.79688,0.68750
0.24286,-1.48438,0.59375
0.24286,-2.32812,0.84375
0.24286,-1.95312,-0.75000
0.24286,-1.32812,0.46875
0.24286,-1.23438,0.46875
0.24286,-2.45312,0.87500
0.24286,-1.60938,-0.59375
0.24286,-1.76562,0.65625
0.24286,-2.01562,0.68750
0.24286,-1.35938,0.53125
0.24286,-2.57812,-0.90625
0.25306,-1.70312,0.62500
0.25306,-1.01562,-0.37500
0.25306,-1.70312,-0.65625
0.25306,-1.10938,0.43750
0.25306,-2.26562,-0.81250
0.24286,-1.70312,0.62500
0.25306,-1.51562,-0.59375
0.25306,-1.89062,-0.62500
0.24286,-2.20312,0.78125
0.25306,-2.01562,-0.68750
0.25306,-2.10938,-0.78125
0.25306,-1.85938,-0.65625
0.25306,-1.48438,-0.56250
0.25306,-2.35938,-0.84375
0.25306,-1.98438,-0.71875
0.25306,-1.79688,0.68750
0.25306,-1.89062,-0.65625
0.25306,-1.26562,-0.50000
0.25306,-1.70312,-0.62500
0.25306,-2.29688,0.81250
0.25306,-1.17188,-0.50000
0.25306,-1.98438,-0.75000
0.25306,-1.95312,0.71875
0.25306,-1.79688,-0.65625
0.25306,-1.92188,-0.71875
0.25306,-2.17188,0.81250
0.25306,-1.54688,0.56250
0.25306,-2.39062,0.84375
0.25306,-1.95312,-0.71875
0.25306,-1.98438,0.75000
0.25306,-1.79688,0.71875
0.25306,-2.32812,-0.84375
0.25306,-1.85938,-0.65625
0.25306,-1.82812,-0.62500
0.25306,-2.32812,0.84375
0.25306,-1.76562,0.62500
0.25306,-1.57812,0.59375
0.25306,-1.92188,0.75000
0.25306,-0.89062,0.28125
0.25306,-1.73438,0.65625
0.25306,-1.64062,-0.53125
0.25306,-1.35938,-0.53125
0.25306,-2.07812,0.78125
0.25306,-2.10938,-0.75000
0.25306,-2.10938,0.75000
0.25306,-2.29688,0.78125
0.25306,-1.39062,0.50000
0.25306,-1.92188,-0.75000
0.25306,-1.54688,-0.62500
0.25306,-1.10938,0.50000
0.25306,-2.14062,-0.78125
0.25306,-1.73438,0.62500
0.25306,-1.79688,0.62500
0.25306,-1.67188,0.65625
0.25306,-1.70312,0.65625
0.25306,-2.45312,-0.84375
0.25306,-1.95312,-0.71875
0.25306,-1.79688,0.71875
0.25306,-2.04688,-0.78125
0.25306,-1.82812,0.68750
0.25306,-2.07812,0.75000
0.25306,-2.23438,0.81250
0.25306,-2.39062,0.84375
0.25306,-0.85938,-0.43750
0.25306,-1.57812,0.53125
0.25306,-2.26562,0.81250
0.25306,-1.92188,0.68750
0.25306,-2.10938,0.78125
0.25306,-1.51562,0.59375
0.25306,-1.17188,0.53125
0.25306,-1.76562,0.65625
0.25306,-2.07812,0.81250
0.25306,-2.45312,0.87500
0.25306,-1.85938,-0.68750
0.25306,-2.17188,-0.78125
0.25306,-1.57812,-0.71875
0.25306,-1.76562,0.65625
0.25306,-1.89062,0.75000
0.25306,-2.32812,-0.84375
0.25306,-1.95312,-0.81250
0.25306,-1.82812,0.75000
0.25306,-1.95312,-0.71875
0.25306,-1.76562,-0.68750
0.25306,-1.82812,0.71875
0.25306,-2.26562,-0.81250
0.25306,-1.85938,0.71875
0.25306,-2.07812,0.71875
0.25306,-2.32812,-0.84375
0.25306,-2.04688,-0.71875
0.25306,-1.92188,0.59375
0.25306,-2.10938,-0.75000
0.25306,-1.76562,0.62500
0.25306,-2.39062,-0.84375
0.25306,-2.42188,0.84375
0.25306,-2.54688,-0.90625
0.25306,-1.67188,0.65625
0.25306,-1.51562,-0.59375
0.25306,-1.39062,0.50000
0.25306,-1.26562,-0.46875
0.25306,-1.23438,-0.50000
0.25306,-2.35938,0.84375
0.25306,-2.35938,0.84375
0.26327,-2.26562,0.84375
0.26327,-1.32812,0.50000
0.26327,-2.23438,0.81250
0.26327,-2.07812,0.75000
0.26327,-1.82812,0.68750
0.26327,-1.98438,0.75000
0.26327,-2.10938,0.78125
0.26327,-2.35938,0.87500
0.26327,-1.82812,-0.71875
0.26327,-1.73438,-0.65625
0.26327,-2.04688,0.81250
0.26327,-1.42188,0.59375
0.26327,-1.07812,0.37500
0.26327,-1.95312,-0.75000
0.26327,-2.01562,-0.75000
0.26327,-2.17188,0.81250
0.26327,-1.92188,0.71875
0.26327,-1.73438,0.62500
0.26327,-2.04688,-0.75000
0.26327,-2.17188,0.78125
0.26327,-1.51562,0.59375
0.26327,-2.01562,-0.71875
0.26327,-1.54688,0.59375
0.26327,-1.85938,0.71875
0.26327,-2.54688,0.90625
0.26327,-1.82812,0.65625
0.26327,-1.85938,-0.68750
0.26327,-2.10938,0.81250
0.26327,-1.92188,0.71875
0.26327,-1.57812,-0.62500
0.26327,-2.04688,0.75000
0.26327,-1.79688,-0.62500
0.26327,-2.26562,0.84375
0.26327,-2.26562,-0.81250
0.26327,-1.98438,-0.71875
0.26327,-2.14062,-0.78125
0.26327,-2.07812,-0.71875
0.26327,-1.57812,-0.56250
0.26327,-2.04688,0.78125
0.26327,-1.79688,-0.71875
0.26327,-2.01562,0.75000
0.26327,-1.60938,-0.59375
0.26327,-2.10938,0.81250
0.26327,-2.20312,-0.84375
0.26327,-2.10938,0.78125
0.26327,-1.85938,0.71875
0.26327,-1.82812,0.68750
0.26327,-2.01562,0.71875
0.26327,-1.54688,-0.56250
0.26327,-2.32812,-0.84375
0.26327,-2.20312,0.81250
0.26327,-1.67188,-0.68750
0.26327,-2.07812,-0.71875
0.26327,-2.14062,-0.75000
0.26327,-1.45312,-0.53125
0.26327,-2.20312,0.81250
0.26327,-2.10938,-0.75000
0.26327,-2.04688,0.75000
0.26327,-2.26562,-0.78125
0.26327,-1.89062,0.68750
0.26327,-1.60938,-0.56250
0.26327,-1.14062,0.46875
0.26327,-1.98438,0.71875
0.26327,-2.14062,0.78125
0.26327,-2.14062,-0.78125
0.26327,-2.32812,-0.84375
0.26327,-1.67188,0.62500
0.26327,-1.98438,0.78125
0.26327,-1.64062,-0.65625
0.26327,-2.20312,-0.81250
0.26327,-2.07812,-0.75000
0.26327,-1.64062,-0.62500
0.26327,-2.39062,-0.84375
0.26327,-2.48438,0.87500
0.26327,-2.39062,-0.84375
0.26327,-1.60938,0.56250
0.26327,-2.20312,-0.78125
0.26327,-2.45312,0.87500
0.26327,-2.14062,0.81250
0.26327,-2.07812,0.75000
0.26327,-2.20312,0.81250
0.26327,-2.01562,-0.75000
0.26327,-1.70312,0.65625
0.26327,-1.35938,-0.50000
0.26327,-1.85938,-0.68750
0.26327,-1.82812,0.65625
0.26327,-2.17188,0.81250
0.26327,-2.01562,0.75000
0.26327,-2.07812,0.75000
0.26327,-2.17188,0.81250
0.26327,-2.04688,0.68750
0.26327,-1.67188,0.62500
0.26327,-2.17188,0.81250
0.26327,-2.54688,-0.90625
0.26327,-2.26562,-0.81250
0.26327,-1.57812,0.50000
0.26327,-1.73438,-0.68750
0.26327,-1.35938,0.53125
